2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.074022596,-0.059071628,-0.051248527,-0.053444584
-0.07368621,-0.05873683,-0.05099965,-0.05315968
-0.073349937,-0.058402145,-0.050750835,-0.05287819
-0.073019207,-0.058077055,-0.050502081,-0.052603454
-0.072692156,-0.057753207,-0.050260804,-0.052328794
-0.072365211,-0.057429464,-0.050021355,-0.052054209
-0.072038374,-0.057107351,-0.049781963,-0.0517797
-0.071718857,-0.056793964,-0.049542629,-0.051514538
-0.071400792,-0.056480674,-0.049303352,-0.051249651
-0.071082829,-0.056167482,-0.049071909,-0.050984835
-0.070764967,-0.055857166,-0.048841388,-0.050720088
-0.070455195,-0.055553863,-0.04861092,-0.050459613
-0.070145682,-0.055250652,-0.048380505,-0.05020398
-0.069836265,-0.054947533,-0.048150143,-0.049948412
-0.069527068,-0.054647277,-0.047926409,-0.04969291
-0.069225604,-0.054353602,-0.047704291,-0.049437472
-0.068924231,-0.054060014,-0.047482221,-0.049188897
-0.068622949,-0.053766511,-0.047260201,-0.048942089
-0.068321758,-0.053474742,-0.04703823,-0.048695342
-0.068027678,-0.053190261,-0.046820368,-0.048448655
-0.067734055,-0.05290586,-0.04660616,-0.04820203
-0.067440518,-0.052621541,-0.046391998,-0.047963277
-0.067147067,-0.052337302,-0.046177882,-0.047724825
-0.066859204,-0.052061135,-0.045963812,-0.047486429
-0.066572962,-0.05178551,-0.045750237,-0.04724809
-0.066286801,-0.051509961,-0.045543481,-0.047009807
-0.066000723,-0.051234487,-0.045336767,-0.046779041
-0.06571815,-0.050963727,-0.045130096,-0.046548501
-0.065438938,-0.050696482,-0.044923468,-0.046318014
-0.065159804,-0.050429309,-0.044716883,-0.046087581
-0.064880748,-0.050162208,-0.04451309,-0.045857201
-0.064602646,-0.049895722,-0.044313394,-0.0456328
-0.064330133,-0.049636484,-0.044113738,-0.045409756
-0.064057694,-0.049377312,-0.043914122,-0.045186762
-0.06378533,-0.049118208,-0.043714545,-0.044963817
-0.063513039,-0.048859171,-0.043515009,-0.044740923
-0.063244846,-0.048603396,-0.043319059,-0.044521465
-0.062978788,-0.048351869,-0.043126015,-0.044305524
-0.0627128,-0.048100405,-0.042933008,-0.044089629
-0.062446883,-0.047849004,-0.042740038,-0.043873781
-0.062181516,-0.047597666,-0.042547105,-0.043657979
-0.061921539,-0.047351041,-0.04235421,-0.043442224
-0.061661629,-0.047106877,-0.042164421,-0.043233013
-0.061401787,-0.046862771,-0.041977644,-0.043023846
-0.061142013,-0.046618726,-0.041790903,-0.042814723
